,Datetime,Store,Dept,Weekly_Sales
218663,2012-07-20,23,13,36811.65
218664,2012-07-27,23,13,36987.06
218665,2012-08-03,23,13,39421.55
218666,2012-08-10,23,13,41118.29
218667,2012-08-17,23,13,46617.85
218668,2012-08-24,23,13,54807.0
218669,2012-08-31,23,13,49791.19
218670,2012-09-07,23,13,46501.09
218671,2012-09-14,23,13,39905.39
218672,2012-09-21,23,13,39360.61
218673,2012-09-28,23,13,38907.86
218674,2012-10-05,23,13,43746.78
218675,2012-10-12,23,13,40902.74
218676,2012-10-19,23,13,37233.08
218677,2012-10-26,23,13,36661.84
218791,2012-04-06,23,14,34869.87
218792,2012-04-13,23,14,27196.98
218793,2012-04-20,23,14,26965.85
218794,2012-04-27,23,14,30470.75
218795,2012-05-04,23,14,32321.64
218796,2012-05-11,23,14,31801.84
218797,2012-05-18,23,14,30595.31
218798,2012-05-25,23,14,31334.23
218799,2012-06-01,23,14,34126.62
218800,2012-06-08,23,14,41606.43
218801,2012-06-15,23,14,33709.12
218802,2012-06-22,23,14,32574.78
218803,2012-06-29,23,14,35354.44
218804,2012-07-06,23,14,36195.73
218805,2012-07-13,23,14,33456.79
218806,2012-07-20,23,14,30727.59
218807,2012-07-27,23,14,32174.8
218808,2012-08-03,23,14,31672.99
218809,2012-08-10,23,14,36216.28
218810,2012-08-17,23,14,37843.3
218811,2012-08-24,23,14,47209.56
218812,2012-08-31,23,14,43687.36
218813,2012-09-07,23,14,35838.04
218814,2012-09-14,23,14,29934.45
218815,2012-09-21,23,14,34541.9
218816,2012-09-28,23,14,33375.21
218817,2012-10-05,23,14,35776.22
218818,2012-10-12,23,14,32269.15
218819,2012-10-19,23,14,32298.46
218820,2012-10-26,23,14,30866.79
218934,2012-04-06,23,16,23771.42
218935,2012-04-13,23,16,20248.87
218936,2012-04-20,23,16,41663.63
218937,2012-04-27,23,16,29562.36
218938,2012-05-04,23,16,39155.04
218939,2012-05-11,23,16,51942.69
218940,2012-05-18,23,16,64008.04
218941,2012-05-25,23,16,87543.94
218942,2012-06-01,23,16,76627.67
218943,2012-06-08,23,16,57089.04
218944,2012-06-15,23,16,74330.31
218945,2012-06-22,23,16,66019.07
218946,2012-06-29,23,16,46132.31
218947,2012-07-06,23,16,49617.89
218948,2012-07-13,23,16,35951.71
218949,2012-07-20,23,16,27840.81
218950,2012-07-27,23,16,22952.99
218951,2012-08-03,23,16,24733.72
218952,2012-08-10,23,16,18930.75
218953,2012-08-17,23,16,16035.85
218954,2012-08-24,23,16,15580.15
218955,2012-08-31,23,16,11962.46
218956,2012-09-07,23,16,12706.8
218957,2012-09-14,23,16,9657.12
218958,2012-09-21,23,16,9288.65
218959,2012-09-28,23,16,7333.27
218960,2012-10-05,23,16,5828.35
218961,2012-10-12,23,16,5452.9
218962,2012-10-19,23,16,6048.56
218963,2012-10-26,23,16,4971.83
219077,2012-04-06,23,17,24864.78
219078,2012-04-13,23,17,19035.17
219079,2012-04-20,23,17,19594.14
219080,2012-04-27,23,17,24568.82
219081,2012-05-04,23,17,21176.75
219082,2012-05-11,23,17,22080.02
219083,2012-05-18,23,17,22503.85
219084,2012-05-25,23,17,21488.27
219085,2012-06-01,23,17,28043.22
219086,2012-06-08,23,17,37305.83
219087,2012-06-15,23,17,25573.91
219088,2012-06-22,23,17,22312.34
219089,2012-06-29,23,17,22602.71
219090,2012-07-06,23,17,23755.38
219091,2012-07-13,23,17,21142.49
219092,2012-07-20,23,17,26138.13
219093,2012-07-27,23,17,25012.67
219094,2012-08-03,23,17,24739.71
219095,2012-08-10,23,17,26866.7
219096,2012-08-17,23,17,29768.74
219097,2012-08-24,23,17,37341.77
219098,2012-08-31,23,17,32454.11
219099,2012-09-07,23,17,27441.33
219100,2012-09-14,23,17,24785.98
219101,2012-09-21,23,17,25455.36
219102,2012-09-28,23,17,25408.41
219103,2012-10-05,23,17,31542.19
219104,2012-10-12,23,17,29694.93
219105,2012-10-19,23,17,28397.17
219106,2012-10-26,23,17,25373.35
219206,2012-04-06,23,18,21143.05
219207,2012-04-13,23,18,5104.95
219208,2012-04-20,23,18,242.24
219209,2012-04-27,23,18,34.25
219210,2012-05-04,23,18,-13.78
219211,2012-05-11,23,18,-6.72
219212,2012-05-18,23,18,2.44
219213,2012-05-25,23,18,-30.0
219214,2012-06-01,23,18,-1.97
219215,2012-06-08,23,18,0.5
219216,2012-08-03,23,18,102.14
219217,2012-08-10,23,18,4.61
219218,2012-08-17,23,18,90.92
219219,2012-08-24,23,18,232.59
219220,2012-08-31,23,18,383.48
219221,2012-09-07,23,18,572.91
219222,2012-09-14,23,18,1086.33
219223,2012-09-21,23,18,7478.66
219224,2012-09-28,23,18,8570.59
219225,2012-10-05,23,18,13544.82
219226,2012-10-12,23,18,16892.13
219227,2012-10-19,23,18,21461.82
219228,2012-10-26,23,18,27008.5
219342,2012-04-06,23,19,1044.86
219343,2012-04-13,23,19,774.49
219344,2012-04-20,23,19,705.87
219345,2012-04-27,23,19,957.31
219346,2012-05-04,23,19,1419.1
219347,2012-05-11,23,19,1094.46
219348,2012-05-18,23,19,1010.5
219349,2012-05-25,23,19,870.45
219350,2012-06-01,23,19,865.37
219351,2012-06-08,23,19,1057.3
219352,2012-06-15,23,19,721.76
219353,2012-06-22,23,19,767.31
219354,2012-06-29,23,19,838.26
219355,2012-07-06,23,19,800.09
219356,2012-07-13,23,19,626.93
219357,2012-07-20,23,19,833.53
219358,2012-07-27,23,19,626.76
219359,2012-08-03,23,19,704.12
219360,2012-08-10,23,19,743.07
219361,2012-08-17,23,19,793.59
219362,2012-08-24,23,19,1066.81
219363,2012-08-31,23,19,1110.47
219364,2012-09-07,23,19,1182.62
219365,2012-09-14,23,19,1312.04
219366,2012-09-21,23,19,949.93
219367,2012-09-28,23,19,691.93
219368,2012-10-05,23,19,926.34
219369,2012-10-12,23,19,1292.47
219370,2012-10-19,23,19,1124.91
219371,2012-10-26,23,19,1436.75
219485,2012-04-06,23,20,11611.0
219486,2012-04-13,23,20,9426.28
219487,2012-04-20,23,20,10763.13
219488,2012-04-27,23,20,10399.37
219489,2012-05-04,23,20,11148.12
219490,2012-05-11,23,20,10778.5
219491,2012-05-18,23,20,10521.29
219492,2012-05-25,23,20,12286.07
219493,2012-06-01,23,20,16477.39
219494,2012-06-08,23,20,18193.48
219495,2012-06-15,23,20,13832.35
219496,2012-06-22,23,20,15289.96
219497,2012-06-29,23,20,14395.53
219498,2012-07-06,23,20,15667.13
219499,2012-07-13,23,20,13723.06
219500,2012-07-20,23,20,14214.18
219501,2012-07-27,23,20,12874.7
219502,2012-08-03,23,20,15154.82
219503,2012-08-10,23,20,14757.53
219504,2012-08-17,23,20,14252.9
219505,2012-08-24,23,20,19277.28
219506,2012-08-31,23,20,16237.95
219507,2012-09-07,23,20,13753.38
219508,2012-09-14,23,20,10414.86
219509,2012-09-21,23,20,9959.86
219510,2012-09-28,23,20,11204.26
219511,2012-10-05,23,20,13765.26
219512,2012-10-12,23,20,11258.37
219513,2012-10-19,23,20,10293.47
219514,2012-10-26,23,20,9436.83
219628,2012-04-06,23,21,12873.59
219629,2012-04-13,23,21,9720.44
219630,2012-04-20,23,21,9179.44
219631,2012-04-27,23,21,8779.32
219632,2012-05-04,23,21,7912.58
219633,2012-05-11,23,21,7769.13
219634,2012-05-18,23,21,7138.2
219635,2012-05-25,23,21,7696.51
219636,2012-06-01,23,21,7268.35
219637,2012-06-08,23,21,8360.9
219638,2012-06-15,23,21,8250.6
219639,2012-06-22,23,21,7551.83
219640,2012-06-29,23,21,8756.01
219641,2012-07-06,23,21,9727.54
219642,2012-07-13,23,21,8229.48
219643,2012-07-20,23,21,7357.61
219644,2012-07-27,23,21,9270.15
219645,2012-08-03,23,21,9258.96
219646,2012-08-10,23,21,9309.55
219647,2012-08-17,23,21,9256.41
219648,2012-08-24,23,21,8121.01
219649,2012-08-31,23,21,9180.79
219650,2012-09-07,23,21,9262.61
219651,2012-09-14,23,21,8028.07
219652,2012-09-21,23,21,7582.98
219653,2012-09-28,23,21,8052.99
219654,2012-10-05,23,21,8408.39
219655,2012-10-12,23,21,8486.51
219656,2012-10-19,23,21,8652.2
219657,2012-10-26,23,21,8899.7
219771,2012-04-06,23,22,21412.76
219772,2012-04-13,23,22,18123.82
219773,2012-04-20,23,22,17259.57
219774,2012-04-27,23,22,18632.37
219775,2012-05-04,23,22,20489.67
219776,2012-05-11,23,22,18520.18
219777,2012-05-18,23,22,20314.43
219778,2012-05-25,23,22,22274.19
219779,2012-06-01,23,22,23199.03
219780,2012-06-08,23,22,27754.29
219781,2012-06-15,23,22,22907.95
219782,2012-06-22,23,22,22216.25
219783,2012-06-29,23,22,22410.47
219784,2012-07-06,23,22,25285.05
219785,2012-07-13,23,22,23776.43
219786,2012-07-20,23,22,26097.24
219787,2012-07-27,23,22,24794.63
219788,2012-08-03,23,22,28843.9
219789,2012-08-10,23,22,29682.67
219790,2012-08-17,23,22,32339.11
219791,2012-08-24,23,22,37783.85
219792,2012-08-31,23,22,30032.35
219793,2012-09-07,23,22,27911.3
219794,2012-09-14,23,22,24655.91
219795,2012-09-21,23,22,24910.45
219796,2012-09-28,23,22,24755.37
219797,2012-10-05,23,22,26006.65
219798,2012-10-12,23,22,25128.35
219799,2012-10-19,23,22,24174.9
219800,2012-10-26,23,22,19183.85
219914,2012-04-06,23,23,42832.29
219915,2012-04-13,23,23,41197.95
219916,2012-04-20,23,23,48366.77
219917,2012-04-27,23,23,44635.01
219918,2012-05-04,23,23,40970.73
219919,2012-05-11,23,23,40051.93
219920,2012-05-18,23,23,45423.46
219921,2012-05-25,23,23,60797.83
219922,2012-06-01,23,23,54220.06
219923,2012-06-08,23,23,55813.59
219924,2012-06-15,23,23,60992.62
219925,2012-06-22,23,23,61496.16
219926,2012-06-29,23,23,53383.65
219927,2012-07-06,23,23,54318.39
219928,2012-07-13,23,23,48141.13
219929,2012-07-20,23,23,48996.98
219930,2012-07-27,23,23,44245.07
219931,2012-08-03,23,23,44165.54
219932,2012-08-10,23,23,44885.16
219933,2012-08-17,23,23,51795.68
219934,2012-08-24,23,23,59474.69
219935,2012-08-31,23,23,53924.46
219936,2012-09-07,23,23,43084.13
219937,2012-09-14,23,23,41917.84
219938,2012-09-21,23,23,48344.16
219939,2012-09-28,23,23,48916.3
219940,2012-10-05,23,23,58767.05
219941,2012-10-12,23,23,56076.24
219942,2012-10-19,23,23,52318.1
219943,2012-10-26,23,23,51203.34
220057,2012-04-06,23,24,12252.31
220058,2012-04-13,23,24,8029.25
220059,2012-04-20,23,24,8096.66
220060,2012-04-27,23,24,7953.39
220061,2012-05-04,23,24,7155.75
220062,2012-05-11,23,24,7976.18
220063,2012-05-18,23,24,7485.06
220064,2012-05-25,23,24,11958.9
220065,2012-06-01,23,24,10078.54
220066,2012-06-08,23,24,8956.47
220067,2012-06-15,23,24,9691.46
220068,2012-06-22,23,24,9962.21
220069,2012-06-29,23,24,7924.16
220070,2012-07-06,23,24,8751.11
220071,2012-07-13,23,24,7462.37
220072,2012-07-20,23,24,9294.95
220073,2012-07-27,23,24,8769.78
220074,2012-08-03,23,24,11951.78
220075,2012-08-10,23,24,13651.48
220076,2012-08-17,23,24,16355.5
220077,2012-08-24,23,24,20511.38
220078,2012-08-31,23,24,20300.52
220079,2012-09-07,23,24,9044.92
220080,2012-09-14,23,24,9026.44
220081,2012-09-21,23,24,10869.88
220082,2012-09-28,23,24,10913.3
220083,2012-10-05,23,24,12877.44
220084,2012-10-12,23,24,11512.1
220085,2012-10-19,23,24,11909.38
220086,2012-10-26,23,24,11300.4
220200,2012-04-06,23,25,15616.96
220201,2012-04-13,23,25,13306.81
220202,2012-04-20,23,25,15748.74
220203,2012-04-27,23,25,15683.9
220204,2012-05-04,23,25,14113.07
220205,2012-05-11,23,25,14244.45
220206,2012-05-18,23,25,16615.16
220207,2012-05-25,23,25,19006.74
220208,2012-06-01,23,25,17821.07
220209,2012-06-08,23,25,19344.55
220210,2012-06-15,23,25,16175.13
220211,2012-06-22,23,25,17784.51
220212,2012-06-29,23,25,15283.4
220213,2012-07-06,23,25,16553.22
220214,2012-07-13,23,25,13209.71
220215,2012-07-20,23,25,13364.65
220216,2012-07-27,23,25,11736.67
220217,2012-08-03,23,25,13539.63
220218,2012-08-10,23,25,13034.84
220219,2012-08-17,23,25,15847.73
220220,2012-08-24,23,25,16934.34
220221,2012-08-31,23,25,18608.64
220222,2012-09-07,23,25,15420.45
220223,2012-09-14,23,25,14566.34
220224,2012-09-21,23,25,15770.61
220225,2012-09-28,23,25,15734.63
220226,2012-10-05,23,25,18722.02
220227,2012-10-12,23,25,17242.69
220228,2012-10-19,23,25,16445.37
220229,2012-10-26,23,25,15000.54
220343,2012-04-06,23,26,18078.44
220344,2012-04-13,23,26,11159.27
220345,2012-04-20,23,26,11693.78
220346,2012-04-27,23,26,11395.65
220347,2012-05-04,23,26,10216.29
220348,2012-05-11,23,26,9533.28
220349,2012-05-18,23,26,10965.6
220350,2012-05-25,23,26,14392.59
220351,2012-06-01,23,26,12449.55
220352,2012-06-08,23,26,11061.78
220353,2012-06-15,23,26,10992.98
220354,2012-06-22,23,26,9944.05
220355,2012-06-29,23,26,10006.35
220356,2012-07-06,23,26,9884.47
220357,2012-07-13,23,26,9237.93
220358,2012-07-20,23,26,7995.01
220359,2012-07-27,23,26,8778.93
220360,2012-08-03,23,26,9572.83
220361,2012-08-10,23,26,9440.31
220362,2012-08-17,23,26,11623.39
220363,2012-08-24,23,26,12408.07
220364,2012-08-31,23,26,11759.58
220365,2012-09-07,23,26,14601.01
220366,2012-09-14,23,26,14855.25
220367,2012-09-21,23,26,17770.48
220368,2012-09-28,23,26,18788.45
220369,2012-10-05,23,26,18567.0
220370,2012-10-12,23,26,17429.93
220371,2012-10-19,23,26,18453.0
220372,2012-10-26,23,26,13614.19
220486,2012-04-06,23,27,2895.47
220487,2012-04-13,23,27,2893.72
220488,2012-04-20,23,27,2545.2
220489,2012-04-27,23,27,2568.0
220490,2012-05-04,23,27,2506.89
220491,2012-05-11,23,27,3083.16
220492,2012-05-18,23,27,2586.63
220493,2012-05-25,23,27,3204.85
220494,2012-06-01,23,27,2493.77
220495,2012-06-08,23,27,2824.58
220496,2012-06-15,23,27,2623.4
220497,2012-06-22,23,27,2521.73
220498,2012-06-29,23,27,2663.29
220499,2012-07-06,23,27,2412.89
220500,2012-07-13,23,27,2162.4
220501,2012-07-20,23,27,2329.34
220502,2012-07-27,23,27,2275.64
220503,2012-08-03,23,27,2135.56
220504,2012-08-10,23,27,2542.87
220505,2012-08-17,23,27,3518.91
220506,2012-08-24,23,27,4441.84
220507,2012-08-31,23,27,4022.3
220508,2012-09-07,23,27,2674.55
220509,2012-09-14,23,27,2692.17
220510,2012-09-21,23,27,3308.34
220511,2012-09-28,23,27,3783.72
220512,2012-10-05,23,27,3958.95
220513,2012-10-12,23,27,4528.25
220514,2012-10-19,23,27,6152.41
220515,2012-10-26,23,27,4823.64
220629,2012-04-06,23,28,968.44
220630,2012-04-13,23,28,1253.0
220631,2012-04-20,23,28,977.47
220632,2012-04-27,23,28,979.97
220633,2012-05-04,23,28,945.46
220634,2012-05-11,23,28,1029.21
220635,2012-05-18,23,28,778.88
220636,2012-05-25,23,28,736.93
220637,2012-06-01,23,28,694.79
220638,2012-06-08,23,28,739.96
220639,2012-06-15,23,28,728.76
220640,2012-06-22,23,28,628.54
220641,2012-06-29,23,28,548.11
220642,2012-07-06,23,28,428.13
220643,2012-07-13,23,28,430.99
220644,2012-07-20,23,28,468.79
220645,2012-07-27,23,28,575.47
220646,2012-08-03,23,28,541.68
220647,2012-08-10,23,28,606.46
220648,2012-08-17,23,28,738.23
220649,2012-08-24,23,28,597.82
220650,2012-08-31,23,28,607.17
220651,2012-09-07,23,28,683.57
220652,2012-09-14,23,28,775.13
220653,2012-09-21,23,28,863.17
220654,2012-09-28,23,28,943.93
220655,2012-10-05,23,28,1150.65
220656,2012-10-12,23,28,1267.39
220657,2012-10-19,23,28,2169.05
220658,2012-10-26,23,28,2434.03
220772,2012-04-06,23,29,9889.1
220773,2012-04-13,23,29,8361.86
220774,2012-04-20,23,29,10342.63
220775,2012-04-27,23,29,9685.09
220776,2012-05-04,23,29,9172.49
220777,2012-05-11,23,29,9713.45
220778,2012-05-18,23,29,9544.73
220779,2012-05-25,23,29,10237.17
220780,2012-06-01,23,29,10172.34
220781,2012-06-08,23,29,10420.85
220782,2012-06-15,23,29,10055.42
220783,2012-06-22,23,29,11996.18
220784,2012-06-29,23,29,12172.3
220785,2012-07-06,23,29,12660.26
220786,2012-07-13,23,29,11967.93
220787,2012-07-20,23,29,12011.93
220788,2012-07-27,23,29,11533.66
220789,2012-08-03,23,29,10866.76
220790,2012-08-10,23,29,12335.27
220791,2012-08-17,23,29,13225.86
220792,2012-08-24,23,29,13576.54
220793,2012-08-31,23,29,12894.28
220794,2012-09-07,23,29,10922.96
220795,2012-09-14,23,29,10311.72
220796,2012-09-21,23,29,10283.06
220797,2012-09-28,23,29,10184.46
220798,2012-10-05,23,29,10897.35
220799,2012-10-12,23,29,11755.19
220800,2012-10-19,23,29,10114.62
220801,2012-10-26,23,29,11872.74
220915,2012-04-06,23,30,7228.62
220916,2012-04-13,23,30,6729.54
220917,2012-04-20,23,30,8362.46
220918,2012-04-27,23,30,6441.74
220919,2012-05-04,23,30,7429.84
220920,2012-05-11,23,30,7868.9
220921,2012-05-18,23,30,7563.94
220922,2012-05-25,23,30,8996.9
220923,2012-06-01,23,30,7422.48
220924,2012-06-08,23,30,8422.24
220925,2012-06-15,23,30,9365.74
220926,2012-06-22,23,30,8894.34
220927,2012-06-29,23,30,8760.6
220928,2012-07-06,23,30,9100.28
220929,2012-07-13,23,30,8762.04
220930,2012-07-20,23,30,9460.18
220931,2012-07-27,23,30,8734.92
220932,2012-08-03,23,30,8824.56
220933,2012-08-10,23,30,9603.66
220934,2012-08-17,23,30,9229.63
220935,2012-08-24,23,30,9889.76
220936,2012-08-31,23,30,8113.9
220937,2012-09-07,23,30,6839.48
220938,2012-09-14,23,30,6884.7
220939,2012-09-21,23,30,6545.6
220940,2012-09-28,23,30,5731.92
220941,2012-10-05,23,30,5671.78
220942,2012-10-12,23,30,5826.9
220943,2012-10-19,23,30,5361.58
220944,2012-10-26,23,30,6530.32
221058,2012-04-06,23,31,3829.75
221059,2012-04-13,23,31,3217.91
221060,2012-04-20,23,31,3441.83
221061,2012-04-27,23,31,3645.43
221062,2012-05-04,23,31,4085.4
221063,2012-05-11,23,31,3945.03
221064,2012-05-18,23,31,3359.56
221065,2012-05-25,23,31,3662.24
221066,2012-06-01,23,31,3561.44
221067,2012-06-08,23,31,4287.96
221068,2012-06-15,23,31,3979.69
221069,2012-06-22,23,31,3514.45
221070,2012-06-29,23,31,3550.75
221071,2012-07-06,23,31,3745.11
221072,2012-07-13,23,31,3413.77
221073,2012-07-20,23,31,3695.57
221074,2012-07-27,23,31,4896.64
221075,2012-08-03,23,31,4671.96
221076,2012-08-10,23,31,7248.03
221077,2012-08-17,23,31,8052.73
221078,2012-08-24,23,31,9800.16
221079,2012-08-31,23,31,9781.68
221080,2012-09-07,23,31,4947.13
221081,2012-09-14,23,31,2919.22
221082,2012-09-21,23,31,4029.35
221083,2012-09-28,23,31,3283.94
221084,2012-10-05,23,31,4601.12
221085,2012-10-12,23,31,5546.56
221086,2012-10-19,23,31,5629.44
221087,2012-10-26,23,31,4624.13
221201,2012-04-06,23,32,11775.63
221202,2012-04-13,23,32,9759.75
221203,2012-04-20,23,32,10024.91
221204,2012-04-27,23,32,7338.25
221205,2012-05-04,23,32,9024.36
221206,2012-05-11,23,32,10202.19
221207,2012-05-18,23,32,11167.89
221208,2012-05-25,23,32,10059.92
221209,2012-06-01,23,32,9638.06
221210,2012-06-08,23,32,11373.67
221211,2012-06-15,23,32,10809.23
221212,2012-06-22,23,32,10975.11
221213,2012-06-29,23,32,10957.03
221214,2012-07-06,23,32,12678.57
221215,2012-07-13,23,32,11260.17
221216,2012-07-20,23,32,12115.62
221217,2012-07-27,23,32,10541.44
221218,2012-08-03,23,32,10301.09
221219,2012-08-10,23,32,11029.37
221220,2012-08-17,23,32,10901.68
221221,2012-08-24,23,32,11609.61
221222,2012-08-31,23,32,9997.84
221223,2012-09-07,23,32,9294.36
221224,2012-09-14,23,32,8869.88
221225,2012-09-21,23,32,10716.86
221226,2012-09-28,23,32,8922.25
221227,2012-10-05,23,32,9796.85
221228,2012-10-12,23,32,8154.1
221229,2012-10-19,23,32,10029.1
221230,2012-10-26,23,32,8134.15
221344,2012-04-06,23,33,13799.74
221345,2012-04-13,23,33,9233.38
221346,2012-04-20,23,33,9177.68
221347,2012-04-27,23,33,7466.98
221348,2012-05-04,23,33,6813.69
221349,2012-05-11,23,33,8100.52
221350,2012-05-18,23,33,7007.64
221351,2012-05-25,23,33,11412.73
221352,2012-06-01,23,33,9946.75
221353,2012-06-08,23,33,8242.42
221354,2012-06-15,23,33,8902.65
221355,2012-06-22,23,33,8545.45
221356,2012-06-29,23,33,9181.77
221357,2012-07-06,23,33,9330.88
221358,2012-07-13,23,33,9112.63
221359,2012-07-20,23,33,10366.0
221360,2012-07-27,23,33,10241.93
221361,2012-08-03,23,33,13201.93
221362,2012-08-10,23,33,14670.64
221363,2012-08-17,23,33,15300.17
221364,2012-08-24,23,33,21352.74
221365,2012-08-31,23,33,20133.76
221366,2012-09-07,23,33,11141.65
221367,2012-09-14,23,33,8952.61
221368,2012-09-21,23,33,10341.51
221369,2012-09-28,23,33,10839.58
221370,2012-10-05,23,33,11887.18
221371,2012-10-12,23,33,11582.17
221372,2012-10-19,23,33,12005.5
221373,2012-10-26,23,33,10462.62
221487,2012-04-06,23,34,27937.77
221488,2012-04-13,23,34,25355.85
221489,2012-04-20,23,34,30074.42
221490,2012-04-27,23,34,23768.73
221491,2012-05-04,23,34,23793.73
221492,2012-05-11,23,34,25421.26
221493,2012-05-18,23,34,32582.67
221494,2012-05-25,23,34,45243.05
221495,2012-06-01,23,34,36925.38
221496,2012-06-08,23,34,28785.32
221497,2012-06-15,23,34,35864.96
221498,2012-06-22,23,34,37273.87
221499,2012-06-29,23,34,28671.38
221500,2012-07-06,23,34,35968.54
221501,2012-07-13,23,34,30158.54
221502,2012-07-20,23,34,30408.45
221503,2012-07-27,23,34,25829.79
221504,2012-08-03,23,34,29124.1
221505,2012-08-10,23,34,28161.94
221506,2012-08-17,23,34,31064.01
221507,2012-08-24,23,34,33435.33
221508,2012-08-31,23,34,28071.18
221509,2012-09-07,23,34,25306.12
221510,2012-09-14,23,34,24057.43
221511,2012-09-21,23,34,26762.99
221512,2012-09-28,23,34,27066.79
221513,2012-10-05,23,34,28018.29
221514,2012-10-12,23,34,24424.43
221515,2012-10-19,23,34,23672.5
221516,2012-10-26,23,34,24845.08
221630,2012-04-06,23,35,6143.37
221631,2012-04-13,23,35,4493.21
221632,2012-04-20,23,35,7523.23
221633,2012-04-27,23,35,5489.21
221634,2012-05-04,23,35,5478.64
221635,2012-05-11,23,35,6086.56
221636,2012-05-18,23,35,8232.76
221637,2012-05-25,23,35,10659.67
221638,2012-06-01,23,35,7788.69
221639,2012-06-08,23,35,6668.35
221640,2012-06-15,23,35,7895.21
221641,2012-06-22,23,35,7309.61
221642,2012-06-29,23,35,5337.5
221643,2012-07-06,23,35,6141.13
221644,2012-07-13,23,35,4937.77
221645,2012-07-20,23,35,4801.37
221646,2012-07-27,23,35,4126.45
221647,2012-08-03,23,35,3044.61
221648,2012-08-10,23,35,4051.31
221649,2012-08-17,23,35,4858.18
221650,2012-08-24,23,35,5221.94
221651,2012-08-31,23,35,4261.56
221652,2012-09-07,23,35,4885.08
221653,2012-09-14,23,35,5040.25
221654,2012-09-21,23,35,5276.05
221655,2012-09-28,23,35,5611.43
221656,2012-10-05,23,35,6087.89
221657,2012-10-12,23,35,4781.86
221658,2012-10-19,23,35,4620.91
221659,2012-10-26,23,35,4447.63
221773,2012-04-06,23,36,3823.51
221774,2012-04-13,23,36,2967.06
221775,2012-04-20,23,36,5026.94
221776,2012-04-27,23,36,3425.99
221777,2012-05-04,23,36,2750.0
221778,2012-05-11,23,36,3361.0
221779,2012-05-18,23,36,5609.01
221780,2012-05-25,23,36,8416.99
221781,2012-06-01,23,36,8325.0
221782,2012-06-08,23,36,5845.4
221783,2012-06-15,23,36,10416.0
221784,2012-06-22,23,36,11299.0
221785,2012-06-29,23,36,6878.0
221786,2012-07-06,23,36,7168.0
221787,2012-07-13,23,36,4340.0
221788,2012-07-20,23,36,3154.84
221789,2012-07-27,23,36,1465.0
221790,2012-08-03,23,36,929.0
221791,2012-08-10,23,36,976.28
221792,2012-08-17,23,36,1298.32
221793,2012-08-24,23,36,1285.94
221794,2012-08-31,23,36,1260.98
221795,2012-09-07,23,36,1375.17
221796,2012-09-14,23,36,1244.13
221797,2012-09-21,23,36,1953.72
221798,2012-09-28,23,36,1973.3
221799,2012-10-05,23,36,3408.33
221800,2012-10-12,23,36,2721.95
221801,2012-10-19,23,36,3572.2
221802,2012-10-26,23,36,2407.25
221916,2012-04-06,23,38,48802.21
221917,2012-04-13,23,38,48639.44
221918,2012-04-20,23,38,39931.91
221919,2012-04-27,23,38,41667.56
221920,2012-05-04,23,38,47488.26
221921,2012-05-11,23,38,50797.91
221922,2012-05-18,23,38,45920.51
221923,2012-05-25,23,38,51214.5
221924,2012-06-01,23,38,38926.06
221925,2012-06-08,23,38,56312.69
221926,2012-06-15,23,38,52028.59
221927,2012-06-22,23,38,39109.16
221928,2012-06-29,23,38,46916.51
221929,2012-07-06,23,38,45726.48
221930,2012-07-13,23,38,48932.6
221931,2012-07-20,23,38,44065.9
221932,2012-07-27,23,38,43205.58
221933,2012-08-03,23,38,45217.56
221934,2012-08-10,23,38,53413.22
221935,2012-08-17,23,38,43302.64
221936,2012-08-24,23,38,43133.35
221937,2012-08-31,23,38,48370.56
221938,2012-09-07,23,38,48444.09
221939,2012-09-14,23,38,56029.58
221940,2012-09-21,23,38,42723.36
221941,2012-09-28,23,38,42933.07
221942,2012-10-05,23,38,50129.2
221943,2012-10-12,23,38,44531.23
221944,2012-10-19,23,38,42139.4
221945,2012-10-26,23,38,46706.24
222059,2012-04-06,23,40,62664.76
222060,2012-04-13,23,40,58416.64
222061,2012-04-20,23,40,62644.17
222062,2012-04-27,23,40,62082.29
222063,2012-05-04,23,40,61468.55
222064,2012-05-11,23,40,58161.01
222065,2012-05-18,23,40,57171.26
222066,2012-05-25,23,40,63216.54
222067,2012-06-01,23,40,62998.63
222068,2012-06-08,23,40,68245.03
222069,2012-06-15,23,40,64335.66
222070,2012-06-22,23,40,63056.69
222071,2012-06-29,23,40,63315.71
222072,2012-07-06,23,40,63497.57
222073,2012-07-13,23,40,64178.22
222074,2012-07-20,23,40,63787.25
222075,2012-07-27,23,40,62088.84
222076,2012-08-03,23,40,63277.03
222077,2012-08-10,23,40,67482.05
222078,2012-08-17,23,40,69016.95
222079,2012-08-24,23,40,75347.5
222080,2012-08-31,23,40,70414.15
222081,2012-09-07,23,40,69417.64
222082,2012-09-14,23,40,61862.84
222083,2012-09-21,23,40,65769.5
222084,2012-09-28,23,40,62008.83
222085,2012-10-05,23,40,61972.82
222086,2012-10-12,23,40,65781.55
222087,2012-10-19,23,40,63991.46
222088,2012-10-26,23,40,62950.8
222202,2012-04-06,23,41,4047.3
222203,2012-04-13,23,41,3822.02
222204,2012-04-20,23,41,3260.88
222205,2012-04-27,23,41,2614.38
222206,2012-05-04,23,41,2319.88
222207,2012-05-11,23,41,2192.84
222208,2012-05-18,23,41,1689.88
222209,2012-05-25,23,41,2116.72
222210,2012-06-01,23,41,2366.22
222211,2012-06-08,23,41,2428.98
